,yyyymmxx,"螺纹钢（Φ16-25mm,HRB400）","线材（Φ6.5mm,HPB300）","普通中板（20mm,Q235）","热轧普通薄板（3mm,Q235）","无缝钢管（219*6,20#）",角钢（5#）,电解铜（1#）,铝锭（A00）,铅锭（1#）,锌锭（0#）,硫酸（98%）,烧碱(液碱，32%),甲醇（优等品）,纯苯（石油苯，工业级）,苯乙烯（一级品）,聚乙烯（LLDPE，7042）,聚丙烯（T30S）,聚氯乙烯（SG5）,顺丁胶（BR9000）,涤纶长丝（FDY150D/96F）,液化天然气（LNG）,液化石油气（LPG）,汽油（97#）,汽油（93#）,柴油（0#）,石蜡（58#半）,无烟煤（2号洗中块）,普通混煤（4500大卡）,山西大混（5000大卡）,山西优混（5500大卡）,大同混煤（5800大卡）,焦煤（1/3焦煤）,焦炭（二级冶金焦）,复合硅酸盐水泥（P.C 32.5袋装）,普通硅酸盐水泥（P.O 42.5散装）,浮法平板玻璃（4.8/5mm）,稻米（粳稻米）,小麦（国标三等）,玉米（黄玉米二等）,棉花（皮棉，白棉三级）,生猪（外三元）,大豆（黄豆）,豆粕（粗蛋白含量≥43%）,花生（油料花生米）,尿素（小颗料）,复合肥（硫酸钾复合肥）,农药(草甘膦，95%原药）,人造板（1220*2440*15mm）,纸浆（漂白化学浆）,瓦楞纸（高强）,"螺纹钢（Φ16-25mm,HRB400）_m2m_GR","线材（Φ6.5mm,HPB300）_m2m_GR","普通中板（20mm,Q235）_m2m_GR","热轧普通薄板（3mm,Q235）_m2m_GR","无缝钢管（219*6,20#）_m2m_GR",角钢（5#）_m2m_GR,电解铜（1#）_m2m_GR,铝锭（A00）_m2m_GR,铅锭（1#）_m2m_GR,锌锭（0#）_m2m_GR,硫酸（98%）_m2m_GR,烧碱(液碱，32%)_m2m_GR,甲醇（优等品）_m2m_GR,纯苯（石油苯，工业级）_m2m_GR,苯乙烯（一级品）_m2m_GR,聚乙烯（LLDPE，7042）_m2m_GR,聚丙烯（T30S）_m2m_GR,聚氯乙烯（SG5）_m2m_GR,顺丁胶（BR9000）_m2m_GR,涤纶长丝（FDY150D/96F）_m2m_GR,液化天然气（LNG）_m2m_GR,液化石油气（LPG）_m2m_GR,汽油（97#）_m2m_GR,汽油（93#）_m2m_GR,柴油（0#）_m2m_GR,石蜡（58#半）_m2m_GR,无烟煤（2号洗中块）_m2m_GR,普通混煤（4500大卡）_m2m_GR,山西大混（5000大卡）_m2m_GR,山西优混（5500大卡）_m2m_GR,大同混煤（5800大卡）_m2m_GR,焦煤（1/3焦煤）_m2m_GR,焦炭（二级冶金焦）_m2m_GR,复合硅酸盐水泥（P.C 32.5袋装）_m2m_GR,普通硅酸盐水泥（P.O 42.5散装）_m2m_GR,浮法平板玻璃（4.8/5mm）_m2m_GR,稻米（粳稻米）_m2m_GR,小麦（国标三等）_m2m_GR,玉米（黄玉米二等）_m2m_GR,棉花（皮棉，白棉三级）_m2m_GR,生猪（外三元）_m2m_GR,大豆（黄豆）_m2m_GR,豆粕（粗蛋白含量≥43%）_m2m_GR,花生（油料花生米）_m2m_GR,尿素（小颗料）_m2m_GR,复合肥（硫酸钾复合肥）_m2m_GR,农药(草甘膦，95%原药）_m2m_GR,人造板（1220*2440*15mm）_m2m_GR,纸浆（漂白化学浆）_m2m_GR,瓦楞纸（高强）_m2m_GR,黑色金属GR,有色金属GR,化工产品GR,石油天然气GR,煤炭GR,非金属建材GR,农产品GR,农业生产资料GR,林产品GR,总增长率50,总增长率9
142,20180802.0,4457.4,4608.3,4475.1,4414.0,5339.7,4476.7,48759.4,14457.3,17907.1,21010.8,380.0,891.9,2969.6,7225.8,12107.5,9799.5,10106.3,7306.7,13953.3,10870.8,4287.1,5004.6,8772.6,8192.9,7242.1,7241.2,1190.8,461.7,523.3,568.3,616.7,1150.0,2172.5,393.2,417.3,1609.0,4325.0,2445.8,1771.0,15989.3,14.1,3660.8,3200.2,5677.8,1994.6,2580.0,27650.0,49.7,6359.2,4509.3,0.03496795764836991,0.033320626948001086,0.011619232768949272,0.008315058479532178,0.01857963107796179,0.022427772068059904,-0.014670993868898696,0.0034565330557001506,-0.01947675055303677,-0.03961165403567157,0.07042253521126751,-0.010099889012208707,0.008181972500424406,0.030328955811267377,0.0017043245166254994,0.004551465387335751,0.014189806219831569,0.016754101554346423,-0.0023095183617435344,0.050318840579710145,-0.006120319925814188,0.05176218397326782,0.02150700404056871,0.021418508683347603,0.02595305217526822,0.0021451208879417205,-0.002847094289063934,0.007858546168958647,0.006346153846153779,0.005840707964601677,0.010983606557377179,-0.006479481641468721,0.08946391855975122,-0.0065689742294088305,-0.011605873993367988,0.003242299538595894,0.0,0.0026646988890255408,0.0007911392405064444,-0.002003570224824336,0.014388489208633004,0.0022175377118296424,0.026099781967423352,0.010878273719443943,0.02602880658436213,0.0,-0.001296688928299261,0.0,0.02042715704680753,-0.022055953155497687,0.021538379831812355,-0.017575716350476722,0.018404259440685643,0.019444258305763313,0.0036170731010931045,0.018632842468892574,0.006879543814004699,0.008244039218687623,-0.0005429320362300519,0.010680180767438856,0.008737971977136947
143,20180803.0,4513.4,4651.7,4521.9,4464.6,5404.1,4545.3,48676.1,14706.9,18291.4,21641.4,397.2,912.9,3015.6,7176.1,11897.8,9644.6,9947.8,7113.3,14456.1,11833.3,4193.4,5073.0,8837.2,8259.8,7347.6,7275.7,1190.8,466.7,520.6,570.0,618.9,1150.0,2373.8,389.6,420.2,1628.6,4325.0,2457.2,1783.4,15971.4,13.7,3656.7,3179.3,6059.3,1999.3,2580.0,27750.0,49.7,6499.4,4516.0,0.012563377753847638,0.009417789640431273,0.010457866863310183,0.01146352514725879,0.012060602655580066,0.015323787611410289,-0.001708388536364347,0.017264634475316898,0.02146076137398034,0.030013136101433746,0.045263157894736894,0.02354524049781359,0.0154903017241379,-0.006878131141188515,-0.017319843072475805,-0.015806928924945063,-0.015683286662774742,-0.026468857350103292,0.036034486465567284,0.0885399418626045,-0.021856266473840313,0.013667425968109326,0.007363837402822426,0.008165606805892844,0.014567597796219411,0.004764403689996088,0.0,0.010829542993285646,-0.0051595643034586525,0.002991377793418959,0.0035673747365005948,0.0,0.0926582278481014,-0.00915564598168861,0.006949436855978819,0.012181479179614652,0.0,0.004661051598658705,0.0070016939582158155,-0.0011194986647320437,-0.028368794326241176,-0.0011199737762238593,-0.006530841822385947,0.06719151784141753,0.002356362177880378,0.0,0.003616636528029016,0.0,0.022046798339413698,0.0014858181979464646,0.011881158278639706,0.01675753585359166,0.012671608129337274,0.004445434198199964,0.0020381218699577577,0.025658374475501566,0.005214394351088628,0.0019909995686364645,0.007844205512453387,0.009555775574850177,0.009833536915267378
144,20180901.0,4490.1,4621.3,4505.4,4440.8,5415.6,4528.3,48000.8,14668.8,19219.2,21730.2,414.2,958.9,3113.9,7074.2,11818.3,9598.6,9924.4,6950.8,14894.2,12275.0,4179.2,5310.4,9192.5,8553.6,7604.9,7281.7,1181.1,470.0,520.0,570.0,625.0,1175.0,2481.8,389.3,420.4,1632.9,4325.0,2465.3,1799.9,15975.0,14.0,3656.7,3225.8,6022.2,2039.2,2580.0,27781.3,49.7,6510.8,4492.7,-0.00516240528204881,-0.006535245179181692,-0.003648908644596327,-0.005330824709940507,0.0021280139153605493,-0.0037401271643235923,-0.013873338250188438,-0.0025906207290455896,0.050723290726789605,0.004103246555213547,0.04279959718026194,0.05038887063205166,0.032597161427245114,-0.014199913602095937,-0.0066819075795525595,-0.004769508325902616,-0.002352278895836224,-0.022844530667903817,0.030305545755771046,0.03732686570948096,-0.0033862736681451455,0.04679676719889603,0.04020504232109712,0.035569868519818915,0.0350182372475365,0.0008246629190318266,-0.008145784346657803,0.007070923505464011,-0.0011525163273147232,0.0,0.009856196477621593,0.021739130434782705,0.04549667200269614,-0.0007700205338809774,0.0004759638267490818,0.0026403045560605687,0.0,0.003296434966628903,0.009251990579791425,0.00022540290769756943,0.021897810218978186,0.0,0.014625861038593424,-0.006122819467595297,0.01995698494473075,0.0,0.0011279279279279297,0.0,0.0017540080622826526,-0.005159433126660784,-0.003714916177455063,0.009590644575692281,0.014256990163351958,0.02583805075637254,0.004894658290649297,0.011960729962906202,0.005396835030511776,0.0070283042908862265,-0.0011351416881260439,0.009034726501153778,0.008235128356087687
145,20180902.0,4550.9,4677.7,4501.6,4425.3,5430.9,4536.0,48791.8,14547.3,18984.1,21787.0,431.3,979.6,3236.5,6927.5,11762.5,9649.6,10173.8,6860.8,14761.9,11975.0,4390.3,5506.9,9435.3,8780.0,7827.1,7282.9,1173.7,470.0,523.1,570.0,629.4,1187.5,2463.0,389.7,420.3,1629.3,4325.0,2462.0,1800.8,15965.2,13.6,3674.0,3287.8,6052.1,2100.4,2580.0,28312.5,49.7,6428.8,4457.5,0.013540901093516577,0.012204358081059352,-0.000843432325653537,-0.0034903620969194415,0.002825171726124287,0.0017004173751737905,0.016478892018466418,-0.00828288612565442,-0.012232559107559271,0.00261387377934863,0.041284403669724856,0.021587235373865976,0.03937184880696232,-0.020737327188940058,-0.0047214912466259085,0.005313274852582595,0.02512998266897748,-0.01294814985325432,-0.008882652307609762,-0.024439918533604943,0.050512059724349356,0.037002862307924156,0.02641283655153659,0.026468387579498653,0.029218004181514656,0.00016479668209345988,-0.00626534586402494,0.0,0.005961538461538574,0.0,0.007039999999999935,0.010638297872340496,-0.007575147070674637,0.001027485229899705,-0.00023786869647945963,-0.002204666544185274,0.0,-0.0013385794832272424,0.0005000277793210106,-0.0006134585289514494,-0.02857142857142858,0.004731041649574719,0.019220038440076914,0.004964962970343212,0.03001176932130245,0.0,0.019120775485668373,0.0,-0.012594458438287104,-0.007834932223384605,0.004322842308883505,-0.00035566985884966096,0.006095720624207823,0.02829649117115281,0.002895748411642344,-0.0022475492703599165,-0.00013842446803642716,0.01637751493565694,-0.006809796887223903,0.005824611589526392,0.005381875218563724
146,20180903.0,4531.1,4667.7,4452.4,4381.4,5437.8,4510.2,50389.4,14526.4,18609.0,22605.6,452.0,979.7,3257.9,6939.0,11895.0,9782.5,10607.1,6814.3,14763.0,11340.0,4513.1,5491.6,9519.1,8871.2,7917.9,7282.9,1173.3,470.0,520.0,570.0,630.0,1210.0,2358.8,394.3,430.0,1629.1,4313.5,2459.9,1791.7,15892.9,13.5,3691.0,3421.8,6060.0,2124.0,2580.0,28312.5,49.7,6372.8,4300.0,-0.004350787756267849,-0.0021378027663168098,-0.01092944730762413,-0.009920231396741586,0.0012705076506658308,-0.005687830687830742,0.032743206850331275,-0.0014366927196112211,-0.019758640125157267,0.03757286455225595,0.04799443542777637,0.0001020824826460931,0.006612080951645227,0.0016600505232768903,0.011264612114771477,0.013772591610014873,0.042589789459199334,-0.006777635261194015,7.451615306974801e-05,-0.05302713987473906,0.027970753707035945,-0.0027783326372368133,0.008881540597543314,0.010387243735763274,0.011600720573392342,0.0,-0.00034080259009972025,0.0,-0.00592620913783215,0.0,0.0009532888465204614,0.0189473684210526,-0.0423061307348761,0.011803951757762388,0.023078753271472685,-0.00012275210212975285,-0.0026589595375722253,-0.0008529650690495272,-0.005053309640159931,-0.004528599704357039,-0.007352941176470562,0.00462710941752853,0.040756737027799694,0.0013053320335090213,0.011235955056179803,0.0,0.0,0.0,-0.008710801393728262,-0.03533370723499718,-0.005292598710685881,0.012280184639454683,0.006426538358646694,0.009343654329416343,0.0022722742566068654,-0.0018865444519426955,0.003280300418903495,0.0037453183520599342,-0.014681502876241814,0.0027442754673444236,0.001720847146246403
147,20181001.0,4513.3,4649.7,4400.8,4348.6,5399.7,4481.0,50578.8,14409.7,18443.3,23432.0,483.3,990.8,3294.4,7041.7,11875.0,9878.2,11098.1,6811.1,14183.3,11216.7,4457.5,5615.6,9604.7,8945.2,8090.5,7282.9,1185.0,473.3,525.0,570.0,633.3,1210.0,2255.8,394.8,430.7,1606.0,4295.0,2462.7,1772.4,15864.3,13.8,3820.0,3611.3,6010.0,2230.3,2598.3,28520.8,49.7,6319.2,4099.3,-0.0039284059058507514,-0.0038562889645864518,-0.01158925523313259,-0.007486191628246486,-0.007006509985655995,-0.006474214003813539,0.003758727033860376,-0.008033649080295135,-0.008904293621366022,0.036557313232119526,0.06924778761061945,0.011329998979279221,0.011203536020135685,0.014800403516356697,-0.0016813787305590688,0.009782775364170826,0.04628974931885255,-0.0004696006926609986,-0.03926708663550771,-0.010873015873015812,-0.01231969156455659,0.022579940272416055,0.008992446764925388,0.008341599783569409,0.02179870925371641,0.0,0.009971874200971564,0.0070212765957446965,0.009615384615384581,0.0,0.005238095238095264,0.0,-0.04366627098524678,0.001268069997463872,0.0016279069767441978,-0.014179608372721031,-0.004288860554074403,0.0011382576527501076,-0.01077189261595135,-0.0017995457090902445,0.022222222222222365,0.03494987808182071,0.05538020924659537,-0.008250825082508295,0.050047080979284564,0.007093023255813957,0.007357174392935928,0.0,-0.008410745669093722,-0.04667441860465116,-0.006723477620214302,0.005844524391079686,0.011036316887767083,0.008232167418345112,0.005307771775032684,-0.013737475595939935,0.011072430405220532,0.021499092876011483,-0.018361721424581628,0.004353633821865293,0.0026855143458578566
148,20181002.0,4564.6,4694.4,4401.8,4332.5,5390.8,4499.1,50346.4,14168.0,18678.6,23164.7,498.6,1002.8,3313.5,6885.0,11232.9,9826.8,11235.6,6698.8,13542.9,11235.7,4477.5,5445.5,9520.4,8882.3,8089.3,7291.0,1204.5,480.0,537.1,570.0,642.1,1211.4,2293.6,397.8,430.6,1610.1,4295.0,2471.1,1781.2,15842.3,13.7,3939.0,3615.4,6039.3,2215.6,2635.0,28785.7,49.7,6303.7,4096.0,0.011366405955730796,0.00961352345312605,0.0002272314124704966,-0.003702340983305019,-0.001648239717021216,0.004039276947110038,-0.004594810473953492,-0.016773423457809744,0.012758020527779745,-0.011407476954591989,0.03165735567970218,0.012111425111021479,0.005797717338513753,-0.022253149097519076,-0.05407157894736847,-0.0052033771334859535,0.012389508114001524,-0.0164877919866101,-0.04515169248341355,0.0016939028412992219,0.0044868199663488095,-0.030290618989956664,-0.008776952950118266,-0.007031704154183416,-0.00014832210617388153,0.0011121943181975347,0.016455696202531733,0.014155926473695235,0.023047619047618984,0.0,0.013895468182536064,0.001157024793388528,0.016756804681266058,0.0075987841945288626,-0.00023218017181325656,0.0025529265255292977,0.0,0.0034108904860519207,0.004965019183028607,-0.0013867614707235854,-0.007246376811594346,0.031151832460732942,0.001135325229141726,0.004875207986688945,-0.006591041563915323,0.014124619943809424,0.00928795826204043,0.0,-0.0024528421319154337,-0.0008050154904496454,0.003315976178018524,-0.00500442258964387,-0.007951768056385899,-0.0067747639859809805,0.01145195578329509,0.00666908380737774,0.004613142132915776,0.0056071788806448435,-0.0010859525407883597,0.0005113757648393591,0.0012044921788280961
149,20181003.0,4657.6,4765.4,4394.5,4298.7,5373.7,4529.4,49954.6,14131.0,18483.9,22563.3,515.0,992.8,3217.2,6589.3,10253.6,9708.8,10966.2,6607.6,12693.6,10460.7,4548.4,4986.9,9297.5,8709.7,7989.9,7297.1,1198.3,480.0,540.0,570.0,645.0,1228.6,2375.4,415.6,444.9,1608.1,4284.3,2495.7,1823.8,15775.5,13.9,4009.0,3542.9,6083.1,2196.2,2635.0,29026.8,49.7,6243.0,3895.4,0.020374183937256207,0.015124403544648946,-0.0016584124676268797,-0.007801500288517116,-0.003172070935668292,0.006734680269387061,-0.007782085710199782,-0.0026115189158667507,-0.01042369342456062,-0.0259619161914465,0.03289209787404723,-0.009972078181092914,-0.0290629244001811,-0.04294843863471309,-0.08718140462391721,-0.012007978182114187,-0.02397735768450282,-0.013614378694691509,-0.06271182686130738,-0.0689765657680429,0.015834729201563258,-0.08421632540629886,-0.023412881811688546,-0.019431903898764813,-0.012287837019272385,0.0008366479220958123,-0.005147364051473646,0.0,0.005399366970768815,0.0,0.004516430462544685,0.01419844807660553,0.035664457621206846,0.044746103569633044,0.03320947515095196,-0.0012421588721197585,-0.002491268917345746,0.009955080733276667,0.02391646081293497,-0.004216559464219172,0.014598540145985384,0.01777100787001773,-0.02005310615699507,0.007252496150216059,-0.008756093157609723,0.0,0.008375686538802274,0.0,-0.00962926535209474,-0.04897460937499998,0.004933547343246654,-0.011694803560518413,-0.03175608551565159,-0.020446261835394258,0.0031611469097408973,0.028094469367418023,0.005841581396733853,-0.00012680220626914984,-0.019534624909031573,-0.006766464551907781,-0.0046142036677472836
150,20181101.0,4644.9,4739.0,4328.5,4191.7,5321.2,4504.1,49432.9,13865.0,18728.6,22036.1,515.0,964.8,2976.4,6036.4,9325.0,9614.5,10670.1,6460.5,12113.6,9750.0,4543.8,4546.8,8741.6,8217.2,7618.8,7304.3,1218.8,480.0,540.0,570.0,640.0,1350.0,2492.2,433.5,457.3,1596.3,4282.5,2508.0,1849.9,15749.0,13.6,4028.6,3344.5,6172.6,2184.6,2635.0,28937.5,49.7,6143.2,3746.3,-0.0027267262109242907,-0.005539933688672449,-0.015018773466833557,-0.024891246190708816,-0.009769804789995673,-0.005585728794100575,-0.010443482682275462,-0.018823862430118132,0.0132385481418964,-0.023365376518505787,0.0,-0.028203062046736505,-0.07484769364664923,-0.08390876117341761,-0.09056331434813147,-0.009712837837837718,-0.027001148985063228,-0.022262243477208066,-0.04569231738829016,-0.06794000401502776,-0.0010113446486675892,-0.08825121819166204,-0.05979026620059147,-0.05654614969516747,-0.046446138249540025,0.0009866933439310888,0.01710756905616284,0.0,0.0,0.0,-0.007751937984496138,0.0988116555428944,0.04917066599309572,0.043070259865255034,0.02787143178242313,-0.0073378521236241445,-0.0004201386457531875,0.004928476980406327,0.01431077969075556,-0.0016798199740103437,-0.021582733812949728,0.004888999750561229,-0.05599932258883966,0.01471289309726953,-0.005281850468991878,0.0,-0.0030764672647346503,0.0,-0.015985904212718283,-0.03827591518200957,-0.010588702190205893,-0.009848543372250745,-0.045013138291836174,-0.041843070606949584,0.01802788110242685,0.028193626379287434,-0.005105108187820034,-0.002786105911242176,-0.01808727313157595,-0.013732708073792028,-0.00967227046779625
151,20181102.0,4429.8,4539.3,4196.5,4040.3,5188.5,4384.0,49319.9,13746.7,18601.1,21975.3,515.0,962.0,2700.5,5802.9,8816.4,9526.1,10341.9,6460.0,12312.1,9285.7,4482.5,4193.3,8202.2,7734.5,7214.3,7304.3,1225.0,480.0,540.0,570.0,640.0,1350.0,2520.8,433.5,463.4,1575.7,4282.5,2515.4,1880.0,15682.7,13.2,4013.8,3270.9,6349.5,2169.9,2635.0,28937.5,49.7,6100.4,3759.1,-0.04630885487308645,-0.042139691918126165,-0.030495552731893305,-0.0361189970656296,-0.02493798391340296,-0.026664594480584447,-0.0022859269838508833,-0.008532275513883802,-0.006807769934752184,-0.0027591089167320337,0.0,-0.0029021558872304176,-0.09269587421045566,-0.03868199589159105,-0.05454155495978552,-0.00919444588902174,-0.030758849495318707,-7.739339060441885e-05,0.016386540747589384,-0.04762051282051272,-0.013490910691491775,-0.07774698689187998,-0.06170495103871143,-0.058742637394733066,-0.05309235050139127,0.0,0.0050869707909420026,0.0,0.0,0.0,0.0,0.0,0.011475804510071574,0.0,0.01333916466214724,-0.012904842448161369,0.0,0.002950558213716148,0.0162711497918806,-0.004209791097847471,-0.02941176470588236,-0.0036737328104055056,-0.022006278965465698,0.028658911965784295,-0.006728920626201562,0.0,0.0,0.0,-0.00696705300169298,0.0034167044817552394,-0.03444427916378715,-0.005096270337304726,-0.026008624179693084,-0.04412963941970125,0.0008478284651570004,0.0029775316810143615,-0.0014276184510274986,-0.0022429735420671872,-0.0011834495066459134,-0.0151323590777288,-0.012300832717117273
152,20181103.0,4025.8,4131.0,3892.3,3829.9,4923.6,4158.8,49510.3,13704.6,18608.4,21330.4,500.0,954.6,2456.1,5490.0,8508.8,9326.1,9471.9,6473.1,11658.1,9140.6,4486.8,4061.4,7689.4,7263.4,6695.6,7304.3,1225.0,476.9,540.0,570.0,640.0,1350.0,2300.9,440.3,472.4,1581.5,4284.4,2513.8,1899.3,15623.2,13.1,3985.4,3218.4,6322.1,2141.4,2635.0,28343.8,49.7,5951.3,3763.3,-0.09120050566617,-0.08994778930672132,-0.07248897891099726,-0.05207534094002919,-0.05105521827117654,-0.051368613138686126,0.0038605106660800637,-0.003062553194584927,0.0003924499088765465,-0.029346584574499457,-0.029126213592232997,-0.007692307692307665,-0.09050175893353085,-0.053921315204466636,-0.034889524068780986,-0.0209949507143532,-0.08412380703739164,0.0020278637770898555,-0.053118476945443915,-0.015626177886427506,0.0009592861126603847,-0.03145494002337068,-0.06251981175782118,-0.06090891460340042,-0.07189886752699493,0.0,0.0,-0.006458333333333344,0.0,0.0,0.0,0.0,-0.08723421136147258,0.015686274509803866,0.019421665947345623,0.003680903725328477,0.0004436660828954775,-0.0006360817365030913,0.010265957446808471,-0.0037939895553699143,-0.007575757575757569,-0.00707558921720064,-0.016050628267449296,-0.004315300417355616,-0.013134245817779666,0.0,-0.020516630669546454,0.0,-0.024441020260966395,0.001117288712723763,-0.0680227410389634,-0.0070390442985319435,-0.038796666829784554,-0.037637207966487805,-0.0010763888888888906,-0.012111341794748653,-0.0035922154049915223,-0.011216958829108706,-0.007774577182747544,-0.023813971426250188,-0.020807460248250333
153,20181201.0,4016.4,4126.4,3885.5,3847.6,4808.7,4170.2,49654.5,13635.5,18851.7,21814.8,492.5,922.3,2306.6,5510.0,8495.8,9444.4,9747.9,6656.9,11890.0,9058.3,4314.7,4147.6,7468.1,7071.3,6282.7,7244.8,1221.9,480.0,540.0,570.0,640.0,1350.0,2081.4,446.7,481.4,1579.0,4286.3,2509.5,1903.1,15614.3,13.7,3947.8,3078.1,6287.2,2067.4,2635.0,27662.5,49.7,5599.6,3757.0,-0.0023349396393264055,-0.001113531832486192,-0.0017470390257688928,0.004621530588265976,-0.02333658298805763,0.0027411753390400584,0.002912525272519062,-0.005042102651664382,0.01307474043980128,0.02270937253872396,-0.015000000000000013,-0.033836161743138526,-0.06086885713122425,0.0036429872495447047,-0.0015278300112824272,0.012684830743826314,0.02913882114464883,0.028394432343081144,0.01989174908432756,-0.009003785309498413,-0.03835695818846396,0.02122420840104411,-0.02877987879418409,-0.02644766913566643,-0.061667363641794704,-0.008145886669496005,-0.002530612244897923,0.00650031453134825,0.0,0.0,0.0,0.0,-0.09539745317049853,0.014535543947308494,0.019051651143099146,-0.0015807777426494196,0.0004434693305948034,-0.0017105577213780698,0.002000737113673434,-0.0005696656254801091,0.04580152671755733,-0.009434435690269471,-0.04359308973402942,-0.005520317615982151,-0.034556831979079106,0.0,-0.02403700280131804,0.0,-0.05909633189387187,-0.0016740626577738116,-0.003528231259722181,0.00841363389984498,-0.002648381362971508,-0.023695591338093513,0.0006616170477417213,-0.015847758955685076,-0.0015727916531642072,-0.019531278260132384,-0.020256798183881892,-0.006950802194217516,-0.008667286674007117
154,20181202.0,3928.6,4043.3,3865.5,3859.9,4787.4,4165.6,48997.1,13611.4,18637.5,21752.8,470.0,896.3,2322.0,5147.5,8401.9,9461.8,9660.8,6653.5,11764.4,9393.8,5233.1,4368.9,7448.6,7137.1,6256.6,7036.4,1206.7,477.5,537.5,570.0,637.5,1350.0,2078.3,448.6,484.3,1586.5,4286.3,2502.1,1884.3,15593.7,13.4,3923.3,2997.8,6278.1,2048.2,2635.0,27053.1,49.7,5381.3,3754.5,-0.021860372472861322,-0.020138619620007625,-0.005147342684339251,0.0031967980039504518,-0.004429471582756306,-0.0011030646012180068,-0.013239484840246174,-0.0017674452715339406,-0.01136237050239508,-0.0028421071932815956,-0.045685279187817285,-0.028190393581264184,0.006676493540275663,-0.06578947368421051,-0.011052520068739802,0.0018423616111133967,-0.008935257850408829,-0.0005107482461805812,-0.01056349873843565,0.03703785478511423,0.21285373258859264,0.053356157777991964,-0.0026111059037774442,0.009305219690863176,-0.0041542648861158105,-0.02876545936395769,-0.012439643178656201,-0.00520833333333337,-0.00462962962962965,0.0,-0.00390625,0.0,-0.001489382146632079,0.004253413924333982,0.006024096385542244,0.004749841671944255,0.0,-0.0029487945805938276,-0.009878619095160523,-0.0013193034590086583,-0.021897810218978075,-0.00620598814529616,-0.02608752152301741,-0.0014473851635067314,-0.009287027183902619,0.0,-0.022029823768639933,0.0,-0.038984927494821076,-0.0006654245408570514,-0.008247012159538677,-0.007302851951864198,-0.012517046142055354,0.0399973799839328,-0.004363976023603204,0.0033844924587971004,-0.008723177773195173,-0.010438950317514184,-0.01321678401189271,-0.0023455634752371692,-0.0023808806596592883
155,20181203.0,3919.9,4032.8,3870.7,3874.3,4788.0,4188.8,48228.8,13627.8,18439.6,22038.3,432.5,878.8,2219.2,4466.7,7934.2,9342.9,9465.4,6653.3,11743.3,9300.0,5150.3,3969.5,7287.5,6988.5,6023.8,6874.3,1206.7,465.0,522.5,570.0,625.0,1350.0,2035.8,447.5,482.3,1593.9,4255.0,2484.5,1862.0,15559.5,12.8,3906.7,2921.9,6230.6,2045.8,2635.0,26408.3,49.7,5351.3,3762.0,-0.0022145293488774476,-0.0025968886800386004,0.0013452334756176576,0.0037306665975802566,0.00012532898859518582,0.005569425772997905,-0.015680519867502296,0.0012048723863820054,-0.010618376928236195,0.013124747158986372,-0.07978723404255317,-0.019524712707798764,-0.044272179155900204,-0.13225837785332695,-0.055665980313976626,-0.012566319304994744,-0.02022606823451467,-3.005936725031244e-05,-0.0017935466322124283,-0.009985309459430658,-0.01582236150656402,-0.09141889262743474,-0.021628225438337423,-0.02082078154992928,-0.03720870760476935,-0.023037348644192934,0.0,-0.02617801047120416,-0.027906976744186074,0.0,-0.019607843137254943,0.0,-0.020449405764326745,-0.0024520731163620857,-0.004129671691100567,0.004664355499527373,-0.007302335347502575,-0.007034091363254835,-0.011834633550920737,-0.0021931934050289925,-0.04477611940298509,-0.004231131955241829,-0.025318566949096066,-0.007565983338908233,-0.0011717605702566969,0.0,-0.023834606754863596,0.0,-0.005574861093044392,0.0019976028765480436,0.0009932061343124927,-0.0029923193125925285,-0.037610978707195854,-0.03498938622853796,-0.01228213839210753,-0.005591698768065506,-0.013782006914117295,-0.008335455775040098,-0.0011924194054987829,-0.016539109023342873,-0.012864799707649229
156,20190101.0,3853.2,3959.6,3853.6,3821.5,4792.2,4164.3,47484.1,13338.6,18228.2,21697.6,386.4,863.2,2198.7,4605.0,8065.0,9273.4,9430.7,6591.2,12065.7,9121.4,5373.8,4171.3,7235.5,6938.9,5839.3,6485.7,1194.3,460.0,515.0,570.0,621.4,1350.0,1926.3,436.2,473.9,1591.2,4233.8,2477.6,1859.3,15488.8,12.6,3843.8,2905.0,6210.7,1999.6,2635.0,25701.8,49.7,5308.9,3772.0,-0.01701574019745411,-0.01815116048403098,-0.0044178055648849135,-0.013628268332343985,0.0008771929824560321,-0.005848930481283432,-0.01544098132236349,-0.021221326993351775,-0.011464456929651257,-0.015459450139076125,-0.10658959537572255,-0.017751479289940697,-0.009237563085796707,0.030962455504063513,0.016485594010738236,-0.007438803797536142,-0.003665983476662249,-0.00933371409676409,0.027453952466512943,-0.019204301075268826,0.043395530357454914,0.05083763698198762,-0.007135506003430492,-0.007097374257709177,-0.0306285069225406,-0.05652939208355767,-0.010275959227645681,-0.010752688172043001,-0.014354066985645897,0.0,-0.005759999999999987,0.0,-0.053787208959622745,-0.025251396648044766,-0.01741654571843254,-0.0016939582156973998,-0.004982373678025787,-0.0027772187562890016,-0.0014500537056928442,-0.004543847810019597,-0.01562500000000011,-0.016100545217190843,-0.005783907731270799,-0.003193913908772883,-0.022582852673770692,0.0,-0.026752952670183183,0.0,-0.00792330835497923,0.0026581605528974706,-0.009697452012923565,-0.01589655384611066,-0.009831943821637656,-0.001192935321299234,-0.006857119064222428,-0.024537277385449363,-0.006807107600907733,-0.016445268447984624,-0.0017550492673605866,-0.00951195230973171,-0.010335634085321762
